dir original compiled diff
script/language/statements/async-generator/dstr/obj-ptrn-id-init-fn-name-gen.js 35 77 42
script/language/statements/async-generator/dstr/obj-ptrn-prop-ary.js 35 62 27
script/language/statements/async-generator/dstr/obj-ptrn-id-init-fn-name-cover.js 35 57 22
script/language/statements/async-generator/dstr/dflt-ary-ptrn-elem-id-init-exhausted.js 34 61 27
script/language/statements/async-generator/dstr/ary-ptrn-elem-obj-id-init.js 35 64 29
script/language/statements/async-generator/dstr/obj-ptrn-prop-eval-err.js 29 50 21
script/language/statements/async-generator/dstr/dflt-obj-ptrn-prop-obj-value-undef.js 28 56 28
script/language/statements/async-generator/dstr/dflt-ary-ptrn-rest-id-direct.js 35 61 26
script/language/statements/async-generator/dstr/ary-ptrn-elem-ary-elem-iter.js 36 61 25
script/language/statements/async-generator/dstr/dflt-obj-ptrn-prop-ary-value-null.js 28 60 32
script/language/statements/async-generator/dstr/obj-ptrn-rest-skip-non-enumerable.js 39 68 29
script/language/statements/async-generator/dstr/ary-ptrn-rest-ary-elision.js 55 93 38
script/language/statements/async-generator/yield-promise-reject-next-yield-star-sync-iterator.js 37 57 20
script/language/statements/async-generator/yield-star-sync-throw.js 168 195 27
script/language/statements/async-generator/yield-star-return-missing-value-is-awaited.js 40 65 25
script/language/statements/async-generator/return-undefined-implicit-and-explicit.js 63 127 64
script/language/statements/async-generator/yield-star-getiter-sync-returns-string-throw.js 53 76 23
script/language/statements/return/12.9-1.js 19 18 -1
script/language/statements/return/tco.js 18 18 0
script/language/statements/return/S12.9_A3.js 16 16 0
script/language/statements/return/line-terminators.js 30 25 -5
script/language/statements/return/S12.9_A5.js 34 32 -2
script/language/statements/return/S12.9_A4.js 23 25 2
script/language/statements/function/S13.2.1_A6_T3.js 25 24 -1
script/language/statements/function/13.1-27-s.js 17 17 0
script/language/statements/function/S13_A7_T1.js 63 70 7
script/language/statements/function/params-trailing-comma-single.js 44 43 -1
script/language/statements/function/13.2-21-s.js 13 15 2
script/language/statements/function/13.1-31-s.js 18 18 0
script/language/statements/function/S13.2_A7_T1.js 8 8 0
script/language/statements/function/S13.2.2_A11.js 31 26 -5
script/language/statements/function/S13.2.2_A3_T1.js 29 27 -2
script/language/statements/function/S13.2.2_A1_T1.js 35 33 -2
script/language/statements/function/13.2-19-b-3gs.js 13 13 0
script/language/statements/function/param-eval-non-strict.js 10 11 1
script/language/statements/function/13.0-7-s.js 17 17 0
script/language/statements/function/dflt-params-arg-val-not-undefined.js 70 75 5
script/language/statements/function/params-dflt-args-unmapped.js 65 54 -11
script/language/statements/function/S14_A2.js 26 23 -3
script/language/statements/function/13.2-17-s.js 12 12 0
script/language/statements/function/S13.2.1_A4_T3.js 22 20 -2
script/language/statements/function/S13_A9.js 16 20 4
script/language/statements/function/13.2-6-s.js 13 13 0
script/language/statements/function/S13.2.2_A19_T8.js 61 60 -1
script/language/statements/function/13.2-7-s.js 14 13 -1
script/language/statements/function/13.2-16-s.js 10 10 0
script/language/statements/function/params-dflt-ref-arguments.js 48 51 3
script/language/statements/function/S13.2.2_A5_T1.js 69 63 -6
script/language/statements/function/S14_A3.js 26 28 2
script/language/statements/function/13.1-2-s.js 17 17 0
script/language/statements/function/S13.2_A1_T1.js 15 14 -1
script/language/statements/function/S13.2.1_A4_T2.js 22 20 -2
script/language/statements/function/S13_A12_T2.js 33 30 -3
script/language/statements/function/S13.2.2_A14.js 26 24 -2
script/language/statements/function/S13_A18.js 26 26 0
script/language/statements/function/S13.2.1_A6_T2.js 25 23 -2
script/language/statements/function/S13.2.1_A8_T1.js 25 25 0
script/language/statements/function/S13.2.2_A18_T2.js 49 47 -2
script/language/statements/function/S13.2.2_A16_T1.js 31 30 -1
script/language/statements/function/S13.2.2_A2.js 33 32 -1
script/language/statements/function/S13.2.2_A7_T1.js 35 34 -1
script/language/statements/function/13.0_4-17gs.js 10 10 0
script/language/statements/function/13.2-20-s.js 11 11 0
script/language/statements/function/scope-paramsbody-var-open.js 30 37 7
script/language/statements/function/S13.2.2_A10.js 35 29 -6
script/language/statements/function/S13_A3_T1.js 27 25 -2
script/language/statements/function/S13.2_A5.js 25 22 -3
script/language/statements/function/param-duplicated-non-strict.js 10 10 0
script/language/statements/function/S13.2_A4_T1.js 41 37 -4
script/language/statements/function/S13.2.2_A9.js 29 24 -5
script/language/statements/function/S13_A17_T2.js 42 41 -1
script/language/statements/function/S13_A19_T1.js 27 27 0
script/language/statements/function/13.0-16-s.js 17 17 0
script/language/statements/function/S13.2.2_A19_T7.js 45 40 -5
script/language/statements/function/S13_A13_T3.js 28 26 -2
script/language/statements/function/scope-body-lex-distinct.js 49 49 0
script/language/statements/function/13.2-11-s.js 13 12 -1
script/language/statements/function/unscopables-with-in-nested-fn.js 84 84 0
script/language/statements/function/13.2-18-1.js 33 33 0
script/language/statements/function/S13_A4_T1.js 25 26 1
script/language/statements/function/S13.2.2_A8_T3.js 45 40 -5
script/language/statements/function/13.1-21-s.js 17 17 0
script/language/statements/function/S13_A6_T1.js 34 31 -3
script/language/statements/function/S13_A8_T2.js 34 29 -5
script/language/statements/function/param-dflt-yield-non-strict.js 24 38 14
script/language/statements/function/S13.2.2_A19_T3.js 29 30 1
script/language/statements/function/S13_A11_T3.js 22 21 -1
script/language/statements/function/S13.2.1_A7_T3.js 48 43 -5
script/language/statements/function/13.2-27-s.js 14 15 1
script/language/statements/function/S13.2.2_A15_T4.js 41 37 -4
script/language/statements/function/scope-param-elem-var-open.js 26 30 4
script/language/statements/function/S13.2_A6_T1.js 8 8 0
script/language/statements/function/S13.2_A8_T2.js 8 8 0
script/language/statements/function/S13_A15_T2.js 20 19 -1
script/language/statements/function/name-eval-non-strict.js 10 10 0
script/language/statements/function/unscopables-with.js 78 78 0
script/language/statements/function/arguments-with-arguments-lex.js 26 30 4
script/language/statements/function/S13.2.2_A8_T2.js 45 42 -3
script/language/statements/function/S13.2.2_A6_T1.js 35 32 -3
script/language/statements/function/13.2-15-1.js 15 15 0
script/language/statements/function/name-arguments-non-strict.js 10 10 0
script/language/statements/function/line-terminator.js 33 22 -11
script/language/statements/function/S13.2.2_A19_T2.js 21 22 1
script/language/statements/function/S13_A11_T2.js 23 22 -1
script/language/statements/function/S13.2.1_A7_T2.js 25 23 -2
script/language/statements/function/S13.2_A2_T1.js 22 21 -1
script/language/statements/function/params-trailing-comma-multiple.js 45 44 -1
script/language/statements/function/S13.2.1_A9_T1.js 30 28 -2
script/language/statements/function/S13_A2_T1.js 22 22 0
script/language/statements/function/13.2-26-s.js 13 15 2
script/language/statements/function/S13_A4_T4.js 42 55 13
script/language/statements/function/S13_A15_T3.js 28 26 -2
script/language/statements/function/13.2-30-s.js 25 25 0
script/language/statements/function/13.2-1-s.js 13 13 0
script/language/statements/function/13.2-10-s.js 12 12 0
script/language/statements/function/dflt-params-ref-prior.js 51 52 1
script/language/statements/function/forbidden-ext/b2/func-decl-forbidden-ext-indirect-access-own-prop-caller-value.js 54 52 -2
script/language/statements/function/forbidden-ext/b2/func-decl-forbidden-ext-indirect-access-own-prop-caller-get.js 54 54 0
script/language/statements/function/forbidden-ext/b2/func-decl-forbidden-ext-indirect-access-prop-caller.js 54 50 -4
script/language/statements/function/forbidden-ext/b1/cls-expr-meth-forbidden-ext-direct-access-prop-caller.js 29 29 0
script/language/statements/function/forbidden-ext/b1/cls-expr-meth-forbidden-ext-direct-access-prop-arguments.js 29 29 0
script/language/statements/function/13.1-41-s.js 13 13 0
script/language/statements/function/S13.2.2_A19_T6.js 34 33 -1
script/language/statements/function/S13_A13_T2.js 22 20 -2
script/language/statements/function/S13.2.2_A15_T1.js 40 37 -3
script/language/statements/function/13.0-17-s.js 14 14 0
script/language/statements/function/eval-var-scope-syntax-err.js 46 48 2
script/language/statements/function/S13.2.1_A5_T2.js 23 21 -2
script/language/statements/function/S14_A5_T1.js 21 29 8
script/language/statements/function/S13.2.1_A9.1_T2.js 29 27 -2
script/language/statements/function/13.1-4-s.js 17 17 0
script/language/statements/function/S13.2.2_A4_T1.js 31 33 2
script/language/statements/function/13.2-2-s.js 14 13 -1
script/language/statements/function/S13.2.2_A6_T2.js 34 32 -2
script/language/statements/function/S13.2.2_A8_T1.js 47 43 -4
script/language/statements/function/S10.1.1_A1_T1.js 15 14 -1
script/language/statements/function/13.2-13-s.js 12 12 0
script/language/statements/function/dflt-params-ref-later.js 50 51 1
script/language/statements/function/S13_A11_T1.js 18 18 0
script/language/statements/function/S13.2.2_A17_T2.js 58 61 3
script/language/statements/function/S13.2.2_A19_T1.js 22 23 1
script/language/statements/function/static-init-await-binding-valid.js 16 21 5
script/language/statements/function/S13.2.1_A9_T2.js 30 28 -2
script/language/statements/function/S13.2.1_A7_T1.js 23 21 -2
script/language/statements/function/S13.2_A2_T2.js 24 25 1
script/language/statements/function/13.0-14-s.js 17 17 0
script/language/statements/function/S13_A2_T2.js 22 22 0
script/language/statements/function/13.1-39-s.js 12 12 0
script/language/statements/function/S13_A1.js 25 25 0
script/language/statements/function/name.js 20 20 0
script/language/statements/function/cptn-decl.js 11 11 0
script/language/statements/function/param-eval-non-strict-is-correct-value.js 16 16 0
script/language/statements/function/dflt-params-trailing-comma.js 45 45 0
script/language/statements/function/13.1-19-s.js 17 17 0
script/language/statements/function/S13.2.2_A19_T5.js 34 31 -3
script/language/statements/function/param-arguments-non-strict.js 10 10 0
script/language/statements/function/13.2-25-s.js 13 15 2
script/language/statements/function/S13_A13_T1.js 21 19 -2
script/language/statements/function/S13.2.2_A15_T2.js 41 37 -4
script/language/statements/function/S14_A5_T2.js 20 25 5
script/language/statements/function/S13.2.1_A5_T1.js 24 25 1
script/language/statements/function/S13.2.1_A9.1_T1.js 29 27 -2
script/language/statements/function/S13.2.2_A4_T2.js 31 33 2
script/language/statements/function/S13_A15_T4.js 22 22 0
script/language/statements/function/S13_A4_T3.js 27 28 1
script/language/statements/function/13.1-23-s.js 17 17 0
script/language/statements/function/S13.2.1_A1_T1.js 70 70 0
script/language/statements/function/scope-paramsbody-var-close.js 31 33 2
script/language/statements/function/13.1-22-s.js 17 17 0
script/language/statements/function/S13.2_A4_T2.js 41 36 -5
script/language/statements/function/S13_A19_T2.js 31 29 -2
script/language/statements/function/S13_A17_T1.js 39 38 -1
script/language/statements/function/dflt-params-abrupt.js 49 51 2
script/language/statements/function/S13.2.1_A7_T4.js 50 45 -5
script/language/statements/function/13.2-24-s.js 16 16 0
script/language/statements/function/S13.2.2_A19_T4.js 31 35 4
script/language/statements/function/S13_A11_T4.js 25 24 -1
script/language/statements/function/S13.2.2_A15_T3.js 41 38 -3
script/language/statements/function/S13_A15_T5.js 27 25 -2
script/language/statements/function/13.2-17-1.js 42 42 0
script/language/statements/function/S13_A4_T2.js 27 28 1
script/language/statements/function/scope-param-rest-elem-var-open.js 26 33 7
script/language/statements/function/S13_A8_T1.js 28 24 -4
script/language/statements/function/S13_A6_T2.js 31 34 3
script/language/statements/function/S13.2.2_A17_T3.js 58 61 3
script/language/statements/function/13.2-28-s.js 16 16 0
script/language/statements/function/13.0-15-s.js 17 17 0
script/language/statements/function/S13_A2_T3.js 24 24 0
script/language/statements/function/name-eval-stricteval.js 12 12 0
script/language/statements/function/S13_A10.js 24 24 0
script/language/statements/function/S13.2_A8_T1.js 8 8 0
script/language/statements/function/S13.2_A6_T2.js 10 10 0
script/language/statements/function/13.2-12-s.js 10 10 0
script/language/statements/function/scope-param-elem-var-close.js 28 35 7
script/language/statements/function/13.2-3-s.js 13 13 0
script/language/statements/function/S13_A15_T1.js 18 17 -1
script/language/statements/function/13.2-8-s.js 11 11 0
script/language/statements/function/13.2-19-s.js 13 12 -1
script/language/statements/function/dflt-params-arg-val-undefined.js 54 56 2
script/language/statements/function/13.1-33-s.js 17 17 0
script/language/statements/function/13.2-23-s.js 13 15 2
script/language/statements/function/S13.2.2_A5_T2.js 69 62 -7
script/language/statements/function/S13.2_A1_T2.js 15 13 -2
script/language/statements/function/S13.2.1_A4_T1.js 22 20 -2
script/language/statements/function/13.1-25-s.js 18 18 0
script/language/statements/function/S13_A12_T1.js 28 26 -2
script/language/statements/function/13.2-4-s.js 14 13 -1
script/language/statements/function/S13.2.1_A8_T2.js 26 26 0
script/language/statements/function/S13.2.1_A6_T1.js 25 24 -1
script/language/statements/function/S13.2.2_A16_T2.js 31 30 -1
script/language/statements/function/scope-param-rest-elem-var-close.js 26 33 7
script/language/statements/function/S13.2.2_A18_T1.js 47 45 -2
script/language/statements/function/13.2-15-s.js 13 12 -1
script/language/statements/function/S13.2.2_A7_T2.js 36 34 -2
script/language/statements/function/13.0-12-s.js 15 15 0
script/language/statements/function/S13.2.2_A13.js 29 24 -5
script/language/statements/function/arguments-with-arguments-fn.js 26 30 4
script/language/statements/function/S13_A3_T2.js 27 25 -2
script/language/statements/function/13.1-29-s.js 17 17 0
script/language/statements/function/name-unicode.js 15 13 -2
script/language/statements/function/length-dflt.js 45 55 10
script/language/statements/function/S13.2.2_A16_T3.js 38 39 1
script/language/statements/function/dflt-params-ref-self.js 50 50 0
script/language/statements/function/13.0-13-s.js 17 16 -1
script/language/statements/function/S13_A14_T1.js 16 14 -2
script/language/statements/function/S13.2_A7_T2.js 8 8 0
script/language/statements/function/S13.2.2_A3_T2.js 29 26 -3
script/language/statements/function/S13.2.2_A12.js 37 31 -6
script/language/statements/function/13.2-14-s.js 12 12 0
script/language/statements/function/13.2-5-s.js 13 13 0
